,id,id_memoire,id_ech,Wilaya,Region,X,Y,Longitude,latitude,altitude,UD,LD,average profondeur,USDA Soil Taxonomy,pH,CE,CEC,A%,L%,S%,ALR(L),ALR(S),OM,AREA,PERIMETER,GEO2_7G_,GEO2_7G_ID,GLG,SNUM,FAOSOIL,DOMSOI,PHASE1,SQKM,SRTMGL1_band1,landcover,Band3,Band4,Band5,Band7,NDVI,wc2_1_30s_wind_12_Band_1,wc2_1_30s_wind_11_Band_1,wc2_1_30s_wind_10_Band_1,wc2_1_30s_wind_09_Band_1,wc2_1_30s_wind_08_Band_1,wc2_1_30s_wind_07_Band_1,wc2_1_30s_wind_06_Band_1,wc2_1_30s_wind_05_Band_1,wc2_1_30s_wind_04_Band_1,wc2_1_30s_wind_03_Band_1,wc2_1_30s_wind_02_Band_1,wc2_1_30s_wind_01_Band_1,wc2_1_30s_vapr_12_Band_1,wc2_1_30s_vapr_11_Band_1,wc2_1_30s_vapr_10_Band_1,wc2_1_30s_vapr_09_Band_1,wc2_1_30s_vapr_08_Band_1,wc2_1_30s_vapr_07_Band_1,wc2_1_30s_vapr_06_Band_1,wc2_1_30s_vapr_05_Band_1,wc2_1_30s_vapr_04_Band_1,wc2_1_30s_vapr_03_Band_1,wc2_1_30s_vapr_02_Band_1,wc2_1_30s_vapr_01_Band_1,wc2_1_30s_tmin_12_Band_1,wc2_1_30s_tmin_11_Band_1,wc2_1_30s_tmin_10_Band_1,wc2_1_30s_tmin_09_Band_1,wc2_1_30s_tmin_08_Band_1,wc2_1_30s_tmin_07_Band_1,wc2_1_30s_tmin_06_Band_1,wc2_1_30s_tmin_05_Band_1,wc2_1_30s_tmin_04_Band_1,wc2_1_30s_tmin_03_Band_1,wc2_1_30s_tmin_02_Band_1,wc2_1_30s_tmin_01_Band_1,wc2_1_30s_tmax_12_Band_1,wc2_1_30s_tmax_11_Band_1,wc2_1_30s_tmax_10_Band_1,wc2_1_30s_tmax_09_Band_1,wc2_1_30s_tmax_08_Band_1,wc2_1_30s_tmax_07_Band_1,wc2_1_30s_tmax_06_Band_1,wc2_1_30s_tmax_05_Band_1,wc2_1_30s_tmax_04_Band_1,wc2_1_30s_tmax_03_Band_1,wc2_1_30s_tmax_02_Band_1,wc2_1_30s_tmax_01_Band_1,wc2_1_30s_prec_12_Band_1,wc2_1_30s_prec_11_Band_1,wc2_1_30s_prec_10_Band_1,wc2_1_30s_prec_09_Band_1,wc2_1_30s_prec_08_Band_1,wc2_1_30s_prec_07_Band_1,wc2_1_30s_prec_06_Band_1,wc2_1_30s_prec_05_Band_1,wc2_1_30s_prec_04_Band_1,wc2_1_30s_prec_03_Band_1,wc2_1_30s_prec_02_Band_1,wc2_1_30s_prec_01_Band_1,wc2_1_30s_srad_12_Band_1,wc2_1_30s_srad_11_Band_1,wc2_1_30s_srad_10_Band_1,wc2_1_30s_srad_09_Band_1,wc2_1_30s_srad_08_Band_1,wc2_1_30s_srad_07_Band_1,wc2_1_30s_srad_06_Band_1,wc2_1_30s_srad_05_Band_1,wc2_1_30s_srad_04_Band_1,wc2_1_30s_srad_03_Band_1,wc2_1_30s_srad_02_Band_1,wc2_1_30s_srad_01_Band_1,wc2_1_30s_tavg_12_Band_1,wc2_1_30s_tavg_11_Band_1,wc2_1_30s_tavg_10_Band_1,wc2_1_30s_tavg_09_Band_1,wc2_1_30s_tavg_08_Band_1,wc2_1_30s_tavg_07_Band_1,wc2_1_30s_tavg_06_Band_1,wc2_1_30s_tavg_05_Band_1,wc2_1_30s_tavg_04_Band_1,wc2_1_30s_tavg_03_Band_1,wc2_1_30s_tavg_02_Band_1,wc2_1_30s_tavg_01_Band_1
646,1838,89,620,Skikda,El Hadaiek,6 899 166 667,3 684 666 667,6.899166666666666,36.84666666666667,14.0,0,5,2.5,,6.37,,7.319,14.744,24.883,60.379,0.227287123,0.612270299,237.188,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,18.0,7.0,10175.0,10118.0,17973.0,12451.0,0.279626927,3.599999905,3.299999952,3.099999905,3.200000048,3.200000048,3.299999952,3.5,3.5,3.5,3.5,3.5,3.5,1.059999943,125.999999,1.610000014,1.940000057,2.150000095,2.039999962,1.769999981,150.999999,1.210000038,1.080000043,1.0,0.99000001,8.399999619,1.119999981,1.480000019,1.810000038,1.989999962,19.0,1.639999962,1.310000038,1.019999981,8.399999619,7.400000095,7.300000191,1.689999962,2.039999962,2.460000038,28.0,3.010000038,29.5,2.629999924,23.0,20.0,1.779999924,1.660000038,1.589999962,117.0,90.0,71.0,34.0,7.0,3.0,14.0,40.0,58.0,76.0,90.0,114.0,7597.0,9148.0,13396.0,18886.0,24135.0,27000.0,25133.0,23203.0,19023.0,15555.0,11169.0,8213.0,1.260000038,1.580000019,1.970000076,2.310000038,25.0,2.429999924,2.129999924,18.0,1.510000038,1.310000038,12.0,1.160000038
647,1839,89,620,Skikda,El Hadaiek,6 899 166 667,3 684 666 667,6.899166666666666,36.84666666666667,14.0,5,15,10.0,,6.38,,7.178,14.565,24.45,60.989,0.224968076,0.621940725,230.308,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,18.0,7.0,10175.0,10118.0,17973.0,12451.0,0.279626927,3.599999905,3.299999952,3.099999905,3.200000048,3.200000048,3.299999952,3.5,3.5,3.5,3.5,3.5,3.5,1.059999943,125.999999,1.610000014,1.940000057,2.150000095,2.039999962,1.769999981,150.999999,1.210000038,1.080000043,1.0,0.99000001,8.399999619,1.119999981,1.480000019,1.810000038,1.989999962,19.0,1.639999962,1.310000038,1.019999981,8.399999619,7.400000095,7.300000191,1.689999962,2.039999962,2.460000038,28.0,3.010000038,29.5,2.629999924,23.0,20.0,1.779999924,1.660000038,1.589999962,117.0,90.0,71.0,34.0,7.0,3.0,14.0,40.0,58.0,76.0,90.0,114.0,7597.0,9148.0,13396.0,18886.0,24135.0,27000.0,25133.0,23203.0,19023.0,15555.0,11169.0,8213.0,1.260000038,1.580000019,1.970000076,2.310000038,25.0,2.429999924,2.129999924,18.0,1.510000038,1.310000038,12.0,1.160000038
648,1840,89,620,Skikda,El Hadaiek,6 899 166 667,3 684 666 667,6.899166666666666,36.84666666666667,14.0,15,30,22.5,,6.424,,6.565,13.783,22.555,63.656,0.21389876,0.664495274,200.036,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,18.0,7.0,10175.0,10118.0,17973.0,12451.0,0.279626927,3.599999905,3.299999952,3.099999905,3.200000048,3.200000048,3.299999952,3.5,3.5,3.5,3.5,3.5,3.5,1.059999943,125.999999,1.610000014,1.940000057,2.150000095,2.039999962,1.769999981,150.999999,1.210000038,1.080000043,1.0,0.99000001,8.399999619,1.119999981,1.480000019,1.810000038,1.989999962,19.0,1.639999962,1.310000038,1.019999981,8.399999619,7.400000095,7.300000191,1.689999962,2.039999962,2.460000038,28.0,3.010000038,29.5,2.629999924,23.0,20.0,1.779999924,1.660000038,1.589999962,117.0,90.0,71.0,34.0,7.0,3.0,14.0,40.0,58.0,76.0,90.0,114.0,7597.0,9148.0,13396.0,18886.0,24135.0,27000.0,25133.0,23203.0,19023.0,15555.0,11169.0,8213.0,1.260000038,1.580000019,1.970000076,2.310000038,25.0,2.429999924,2.129999924,18.0,1.510000038,1.310000038,12.0,1.160000038
649,1841,89,620,Skikda,El Hadaiek,6 899 166 667,3 684 666 667,6.899166666666666,36.84666666666667,14.0,30,60,45.0,,6.507,,5.291,12.063,18.475,69.44,0.185128759,0.760154024,124.184,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,18.0,7.0,10175.0,10118.0,17973.0,12451.0,0.279626927,3.599999905,3.299999952,3.099999905,3.200000048,3.200000048,3.299999952,3.5,3.5,3.5,3.5,3.5,3.5,1.059999943,125.999999,1.610000014,1.940000057,2.150000095,2.039999962,1.769999981,150.999999,1.210000038,1.080000043,1.0,0.99000001,8.399999619,1.119999981,1.480000019,1.810000038,1.989999962,19.0,1.639999962,1.310000038,1.019999981,8.399999619,7.400000095,7.300000191,1.689999962,2.039999962,2.460000038,28.0,3.010000038,29.5,2.629999924,23.0,20.0,1.779999924,1.660000038,1.589999962,117.0,90.0,71.0,34.0,7.0,3.0,14.0,40.0,58.0,76.0,90.0,114.0,7597.0,9148.0,13396.0,18886.0,24135.0,27000.0,25133.0,23203.0,19023.0,15555.0,11169.0,8213.0,1.260000038,1.580000019,1.970000076,2.310000038,25.0,2.429999924,2.129999924,18.0,1.510000038,1.310000038,12.0,1.160000038
650,1842,89,620,Skikda,El Hadaiek,6 899 166 667,3 684 666 667,6.899166666666666,36.84666666666667,14.0,60,100,80.0,,6.358,,6.603,13.116,21.585,65.315,0.216350314,0.697211192,10.406,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,18.0,7.0,10175.0,10118.0,17973.0,12451.0,0.279626927,3.599999905,3.299999952,3.099999905,3.200000048,3.200000048,3.299999952,3.5,3.5,3.5,3.5,3.5,3.5,1.059999943,125.999999,1.610000014,1.940000057,2.150000095,2.039999962,1.769999981,150.999999,1.210000038,1.080000043,1.0,0.99000001,8.399999619,1.119999981,1.480000019,1.810000038,1.989999962,19.0,1.639999962,1.310000038,1.019999981,8.399999619,7.400000095,7.300000191,1.689999962,2.039999962,2.460000038,28.0,3.010000038,29.5,2.629999924,23.0,20.0,1.779999924,1.660000038,1.589999962,117.0,90.0,71.0,34.0,7.0,3.0,14.0,40.0,58.0,76.0,90.0,114.0,7597.0,9148.0,13396.0,18886.0,24135.0,27000.0,25133.0,23203.0,19023.0,15555.0,11169.0,8213.0,1.260000038,1.580000019,1.970000076,2.310000038,25.0,2.429999924,2.129999924,18.0,1.510000038,1.310000038,12.0,1.160000038
651,1843,89,620,Skikda,El Hadaiek,6 899 166 667,3 684 666 667,6.899166666666666,36.84666666666667,14.0,100,200,150.0,,6.248,,7.735,14.227,24.5769999999999,61.24,0.237415233,0.633921545,114.208,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,18.0,7.0,10175.0,10118.0,17973.0,12451.0,0.279626927,3.599999905,3.299999952,3.099999905,3.200000048,3.200000048,3.299999952,3.5,3.5,3.5,3.5,3.5,3.5,1.059999943,125.999999,1.610000014,1.940000057,2.150000095,2.039999962,1.769999981,150.999999,1.210000038,1.080000043,1.0,0.99000001,8.399999619,1.119999981,1.480000019,1.810000038,1.989999962,19.0,1.639999962,1.310000038,1.019999981,8.399999619,7.400000095,7.300000191,1.689999962,2.039999962,2.460000038,28.0,3.010000038,29.5,2.629999924,23.0,20.0,1.779999924,1.660000038,1.589999962,117.0,90.0,71.0,34.0,7.0,3.0,14.0,40.0,58.0,76.0,90.0,114.0,7597.0,9148.0,13396.0,18886.0,24135.0,27000.0,25133.0,23203.0,19023.0,15555.0,11169.0,8213.0,1.260000038,1.580000019,1.970000076,2.310000038,25.0,2.429999924,2.129999924,18.0,1.510000038,1.310000038,12.0,1.160000038
652,1844,89,621,Skikda,El Hadaiek,6 879 166 667,3 684 833 333,6.879166666666667,36.848333333333336,122.0,0,5,2.5,,6.163,,9.233,21.834,33.084,45.653,0.180484507,0.320335817,139.664,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,143.0,2.0,9244.0,8794.0,16941.0,9770.0,0.316572761,3.700000048,3.400000095,3.099999905,3.200000048,3.299999952,3.400000095,3.5,3.5,3.5,3.599999905,3.599999905,3.5,1.029999971,1.230000019,1.559999943,1.879999995,2.059999943,1.950000048,1.710000038,1.470000029,1.179999948,1.029999971,0.980000019,0.949999988,7.900000095,1.069999981,1.439999962,1.770000076,19.5,1.860000038,16.0,1.269999981,9.699999809,7.900000095,7.0,6.900000095,1.629999924,1.979999924,2.410000038,2.770000076,2.989999962,2.929999924,26.0,2.260000038,19.5,1.729999924,16.0,1.530000019,123.0,94.0,73.0,35.0,7.0,3.0,15.0,45.0,60.0,79.0,96.0,126.0,7589.0,9163.0,13365.0,18875.0,24170.0,27089.0,25163.0,23149.0,18999.0,15605.0,11178.0,8253.0,1.210000038,1.530000019,1.920000076,2.270000076,2.470000076,24.0,21.0,1.760000038,1.460000038,1.260000038,11.5,1.110000038
653,1845,89,621,Skikda,El Hadaiek,6 879 166 667,3 684 833 333,6.879166666666667,36.848333333333336,122.0,5,15,10.0,,6.153,,8.584,20.117,32.394,47.934,0.206901146,0.37708024,17.974,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,143.0,2.0,9244.0,8794.0,16941.0,9770.0,0.316572761,3.700000048,3.400000095,3.099999905,3.200000048,3.299999952,3.400000095,3.5,3.5,3.5,3.599999905,3.599999905,3.5,1.029999971,1.230000019,1.559999943,1.879999995,2.059999943,1.950000048,1.710000038,1.470000029,1.179999948,1.029999971,0.980000019,0.949999988,7.900000095,1.069999981,1.439999962,1.770000076,19.5,1.860000038,16.0,1.269999981,9.699999809,7.900000095,7.0,6.900000095,1.629999924,1.979999924,2.410000038,2.770000076,2.989999962,2.929999924,26.0,2.260000038,19.5,1.729999924,16.0,1.530000019,123.0,94.0,73.0,35.0,7.0,3.0,15.0,45.0,60.0,79.0,96.0,126.0,7589.0,9163.0,13365.0,18875.0,24170.0,27089.0,25163.0,23149.0,18999.0,15605.0,11178.0,8253.0,1.210000038,1.530000019,1.920000076,2.270000076,2.470000076,24.0,21.0,1.760000038,1.460000038,1.260000038,11.5,1.110000038
654,1846,89,621,Skikda,El Hadaiek,6 879 166 667,3 684 833 333,6.879166666666667,36.848333333333336,122.0,15,30,22.5,,6.074,,7.639,17.612,29.845,52.662,0.22906266,0.475688425,175.096,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,143.0,2.0,9244.0,8794.0,16941.0,9770.0,0.316572761,3.700000048,3.400000095,3.099999905,3.200000048,3.299999952,3.400000095,3.5,3.5,3.5,3.599999905,3.599999905,3.5,1.029999971,1.230000019,1.559999943,1.879999995,2.059999943,1.950000048,1.710000038,1.470000029,1.179999948,1.029999971,0.980000019,0.949999988,7.900000095,1.069999981,1.439999962,1.770000076,19.5,1.860000038,16.0,1.269999981,9.699999809,7.900000095,7.0,6.900000095,1.629999924,1.979999924,2.410000038,2.770000076,2.989999962,2.929999924,26.0,2.260000038,19.5,1.729999924,16.0,1.530000019,123.0,94.0,73.0,35.0,7.0,3.0,15.0,45.0,60.0,79.0,96.0,126.0,7589.0,9163.0,13365.0,18875.0,24170.0,27089.0,25163.0,23149.0,18999.0,15605.0,11178.0,8253.0,1.210000038,1.530000019,1.920000076,2.270000076,2.470000076,24.0,21.0,1.760000038,1.460000038,1.260000038,11.5,1.110000038
655,1847,89,621,Skikda,El Hadaiek,6 879 166 667,3 684 833 333,6.879166666666667,36.848333333333336,122.0,30,60,45.0,,5.621,,12.888,31.463,22.466,45.9929999999999,-0.146274514,0.16489147,155.144,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,143.0,2.0,9244.0,8794.0,16941.0,9770.0,0.316572761,3.700000048,3.400000095,3.099999905,3.200000048,3.299999952,3.400000095,3.5,3.5,3.5,3.599999905,3.599999905,3.5,1.029999971,1.230000019,1.559999943,1.879999995,2.059999943,1.950000048,1.710000038,1.470000029,1.179999948,1.029999971,0.980000019,0.949999988,7.900000095,1.069999981,1.439999962,1.770000076,19.5,1.860000038,16.0,1.269999981,9.699999809,7.900000095,7.0,6.900000095,1.629999924,1.979999924,2.410000038,2.770000076,2.989999962,2.929999924,26.0,2.260000038,19.5,1.729999924,16.0,1.530000019,123.0,94.0,73.0,35.0,7.0,3.0,15.0,45.0,60.0,79.0,96.0,126.0,7589.0,9163.0,13365.0,18875.0,24170.0,27089.0,25163.0,23149.0,18999.0,15605.0,11178.0,8253.0,1.210000038,1.530000019,1.920000076,2.270000076,2.470000076,24.0,21.0,1.760000038,1.460000038,1.260000038,11.5,1.110000038
656,1848,89,621,Skikda,El Hadaiek,6 879 166 667,3 684 833 333,6.879166666666667,36.848333333333336,122.0,60,100,80.0,,5.356,,17.163,42.757,21.371,35.887,-0.301182483,-0.076070173,12.298,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,143.0,2.0,9244.0,8794.0,16941.0,9770.0,0.316572761,3.700000048,3.400000095,3.099999905,3.200000048,3.299999952,3.400000095,3.5,3.5,3.5,3.599999905,3.599999905,3.5,1.029999971,1.230000019,1.559999943,1.879999995,2.059999943,1.950000048,1.710000038,1.470000029,1.179999948,1.029999971,0.980000019,0.949999988,7.900000095,1.069999981,1.439999962,1.770000076,19.5,1.860000038,16.0,1.269999981,9.699999809,7.900000095,7.0,6.900000095,1.629999924,1.979999924,2.410000038,2.770000076,2.989999962,2.929999924,26.0,2.260000038,19.5,1.729999924,16.0,1.530000019,123.0,94.0,73.0,35.0,7.0,3.0,15.0,45.0,60.0,79.0,96.0,126.0,7589.0,9163.0,13365.0,18875.0,24170.0,27089.0,25163.0,23149.0,18999.0,15605.0,11178.0,8253.0,1.210000038,1.530000019,1.920000076,2.270000076,2.470000076,24.0,21.0,1.760000038,1.460000038,1.260000038,11.5,1.110000038
657,1849,89,621,Skikda,El Hadaiek,6 879 166 667,3 684 833 333,6.879166666666667,36.848333333333336,122.0,100,200,150.0,,5.224,,10.745,25.826,26.853,47.321,0.016935497,0.262996599,139.664,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,143.0,2.0,9244.0,8794.0,16941.0,9770.0,0.316572761,3.700000048,3.400000095,3.099999905,3.200000048,3.299999952,3.400000095,3.5,3.5,3.5,3.599999905,3.599999905,3.5,1.029999971,1.230000019,1.559999943,1.879999995,2.059999943,1.950000048,1.710000038,1.470000029,1.179999948,1.029999971,0.980000019,0.949999988,7.900000095,1.069999981,1.439999962,1.770000076,19.5,1.860000038,16.0,1.269999981,9.699999809,7.900000095,7.0,6.900000095,1.629999924,1.979999924,2.410000038,2.770000076,2.989999962,2.929999924,26.0,2.260000038,19.5,1.729999924,16.0,1.530000019,123.0,94.0,73.0,35.0,7.0,3.0,15.0,45.0,60.0,79.0,96.0,126.0,7589.0,9163.0,13365.0,18875.0,24170.0,27089.0,25163.0,23149.0,18999.0,15605.0,11178.0,8253.0,1.210000038,1.530000019,1.920000076,2.270000076,2.470000076,24.0,21.0,1.760000038,1.460000038,1.260000038,11.5,1.110000038
658,1850,89,622,Skikda,El Hadaiek,6 883 333 333,3 685 055 556,6.883333333333333,36.85055555555556,107.0,0,5,2.5,,4.94,,14.95,36.9,26.09,37.0,-0.150552405,0.00117524,130.376,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,98.0,11.0,9244.0,8794.0,16941.0,9770.0,0.316572761,3.799999952,3.5,3.200000048,3.299999952,3.299999952,3.400000095,3.5,3.5,3.700000048,3.700000048,3.700000048,3.599999905,1.029999971,1.220000029,1.549999952,1.860000014,2.039999962,1.929999948,1.690000057,1.460000038,1.179999948,1.019999981,0.920000017,0.959999979,7.800000191,1.060000038,1.430000019,1.760000038,19.5,18.5,1.589999962,12.5,9.600000381,7.800000191,6.800000191,6.800000191,1.620000076,1.960000038,2.389999962,27.5,2.979999924,2.920000076,2.589999962,22.5,1.929999924,1.710000038,1.580000019,1.510000038,127.0,97.0,75.0,36.0,7.0,3.0,15.0,46.0,60.0,80.0,100.0,132.0,7612.0,9163.0,13362.0,18865.0,24155.0,27069.0,25151.0,23140.0,19084.0,15608.0,11128.0,8209.0,12.0,1.510000038,1.910000038,2.260000038,2.460000038,2.389999962,2.089999962,17.5,1.439999962,1.239999962,1.130000019,1.089999962
659,1851,89,622,Skikda,El Hadaiek,6 883 333 333,3 685 055 556,6.883333333333333,36.85055555555556,107.0,5,15,10.0,,4.94,,14.95,36.9,26.09,37.0,-0.150552405,0.00117524,268.836,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,98.0,11.0,9244.0,8794.0,16941.0,9770.0,0.316572761,3.799999952,3.5,3.200000048,3.299999952,3.299999952,3.400000095,3.5,3.5,3.700000048,3.700000048,3.700000048,3.599999905,1.029999971,1.220000029,1.549999952,1.860000014,2.039999962,1.929999948,1.690000057,1.460000038,1.179999948,1.019999981,0.920000017,0.959999979,7.800000191,1.060000038,1.430000019,1.760000038,19.5,18.5,1.589999962,12.5,9.600000381,7.800000191,6.800000191,6.800000191,1.620000076,1.960000038,2.389999962,27.5,2.979999924,2.920000076,2.589999962,22.5,1.929999924,1.710000038,1.580000019,1.510000038,127.0,97.0,75.0,36.0,7.0,3.0,15.0,46.0,60.0,80.0,100.0,132.0,7612.0,9163.0,13362.0,18865.0,24155.0,27069.0,25151.0,23140.0,19084.0,15608.0,11128.0,8209.0,12.0,1.510000038,1.910000038,2.260000038,2.460000038,2.389999962,2.089999962,17.5,1.439999962,1.239999962,1.130000019,1.089999962
660,1852,89,623,Skikda,El Hadaiek,6 883 333 333,3 685 055 556,6.883333333333333,36.85055555555556,107.0,0,5,2.5,,5.33,,14.29,35.17,26.96,37.87,-0.115452604,0.032122813,261.612,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,98.0,11.0,9244.0,8794.0,16941.0,9770.0,0.316572761,3.799999952,3.5,3.200000048,3.299999952,3.299999952,3.400000095,3.5,3.5,3.700000048,3.700000048,3.700000048,3.599999905,1.029999971,1.220000029,1.549999952,1.860000014,2.039999962,1.929999948,1.690000057,1.460000038,1.179999948,1.019999981,0.920000017,0.959999979,7.800000191,1.060000038,1.430000019,1.760000038,19.5,18.5,1.589999962,12.5,9.600000381,7.800000191,6.800000191,6.800000191,1.620000076,1.960000038,2.389999962,27.5,2.979999924,2.920000076,2.589999962,22.5,1.929999924,1.710000038,1.580000019,1.510000038,127.0,97.0,75.0,36.0,7.0,3.0,15.0,46.0,60.0,80.0,100.0,132.0,7612.0,9163.0,13362.0,18865.0,24155.0,27069.0,25151.0,23140.0,19084.0,15608.0,11128.0,8209.0,12.0,1.510000038,1.910000038,2.260000038,2.460000038,2.389999962,2.089999962,17.5,1.439999962,1.239999962,1.130000019,1.089999962
661,1853,89,623,Skikda,El Hadaiek,6 883 333 333,3 685 055 556,6.883333333333333,36.85055555555556,107.0,5,15,10.0,,5.33,,14.29,35.17,26.96,37.87,-0.115452604,0.032122813,22.962,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,98.0,11.0,9244.0,8794.0,16941.0,9770.0,0.316572761,3.799999952,3.5,3.200000048,3.299999952,3.299999952,3.400000095,3.5,3.5,3.700000048,3.700000048,3.700000048,3.599999905,1.029999971,1.220000029,1.549999952,1.860000014,2.039999962,1.929999948,1.690000057,1.460000038,1.179999948,1.019999981,0.920000017,0.959999979,7.800000191,1.060000038,1.430000019,1.760000038,19.5,18.5,1.589999962,12.5,9.600000381,7.800000191,6.800000191,6.800000191,1.620000076,1.960000038,2.389999962,27.5,2.979999924,2.920000076,2.589999962,22.5,1.929999924,1.710000038,1.580000019,1.510000038,127.0,97.0,75.0,36.0,7.0,3.0,15.0,46.0,60.0,80.0,100.0,132.0,7612.0,9163.0,13362.0,18865.0,24155.0,27069.0,25151.0,23140.0,19084.0,15608.0,11128.0,8209.0,12.0,1.510000038,1.910000038,2.260000038,2.460000038,2.389999962,2.089999962,17.5,1.439999962,1.239999962,1.130000019,1.089999962
662,1854,89,623,Skikda,El Hadaiek,6 883 333 333,3 685 055 556,6.883333333333333,36.85055555555556,107.0,15,30,22.5,,5.33,,14.29,35.17,26.96,37.87,-0.115452604,0.032122813,166.152,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,98.0,11.0,9244.0,8794.0,16941.0,9770.0,0.316572761,3.799999952,3.5,3.200000048,3.299999952,3.299999952,3.400000095,3.5,3.5,3.700000048,3.700000048,3.700000048,3.599999905,1.029999971,1.220000029,1.549999952,1.860000014,2.039999962,1.929999948,1.690000057,1.460000038,1.179999948,1.019999981,0.920000017,0.959999979,7.800000191,1.060000038,1.430000019,1.760000038,19.5,18.5,1.589999962,12.5,9.600000381,7.800000191,6.800000191,6.800000191,1.620000076,1.960000038,2.389999962,27.5,2.979999924,2.920000076,2.589999962,22.5,1.929999924,1.710000038,1.580000019,1.510000038,127.0,97.0,75.0,36.0,7.0,3.0,15.0,46.0,60.0,80.0,100.0,132.0,7612.0,9163.0,13362.0,18865.0,24155.0,27069.0,25151.0,23140.0,19084.0,15608.0,11128.0,8209.0,12.0,1.510000038,1.910000038,2.260000038,2.460000038,2.389999962,2.089999962,17.5,1.439999962,1.239999962,1.130000019,1.089999962
663,1855,89,624,Skikda,El Hadaiek,6 889 444 444,368 625,6.889444444444444,36.862500000000004,23.0,0,5,2.5,,6.34,,14.27,35.11,35.22,29.66,0.001358398,-0.073259806,146.028,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,67.0,7.0,12929.0,13623.0,17757.0,14241.0,0.131739962,3.599999905,3.400000095,3.200000048,3.299999952,3.299999952,3.400000095,3.599999905,3.599999905,3.700000048,3.599999905,3.700000048,3.599999905,1.029999971,124.000001,1.570000052,1.899999976,2.099999905,2.0,1.730000019,1.480000019,1.200000048,1.059999943,0.959999979,0.970000029,8.199999809,1.089999962,1.460000038,1.789999962,1.970000076,1.879999924,1.610000038,1.280000019,9.899999619,8.100000381,7.199999809,7.199999809,16.5,1.989999962,2.410000038,2.760000038,2.970000076,2.910000038,2.579999924,2.260000038,19.5,1.729999924,1.610000038,1.539999962,124.0,95.0,73.0,36.0,7.0,3.0,14.0,43.0,59.0,79.0,96.0,124.0,7552.0,9150.0,13389.0,18874.0,24110.0,26973.0,25060.0,23191.0,19079.0,15563.0,11143.0,8215.0,1.230000019,1.539999962,1.929999924,2.279999924,2.470000076,2.389999962,21.0,1.770000076,1.469999981,1.269999981,1.160000038,1.130000019
664,1856,89,624,Skikda,El Hadaiek,6 889 444 444,368 625,6.889444444444444,36.862500000000004,23.0,5,15,10.0,,6.34,,14.27,35.11,35.22,29.66,0.001358398,-0.073259806,1.892,0.16179,4.02312,92.0,124.0,pCm,1401.0,La30-2bc,La,,4950.0,67.0,7.0,12929.0,13623.0,17757.0,14241.0,0.131739962,3.599999905,3.400000095,3.200000048,3.299999952,3.299999952,3.400000095,3.599999905,3.599999905,3.700000048,3.599999905,3.700000048,3.599999905,1.029999971,124.000001,1.570000052,1.899999976,2.099999905,2.0,1.730000019,1.480000019,1.200000048,1.059999943,0.959999979,0.970000029,8.199999809,1.089999962,1.460000038,1.789999962,1.970000076,1.879999924,1.610000038,1.280000019,9.899999619,8.100000381,7.199999809,7.199999809,16.5,1.989999962,2.410000038,2.760000038,2.970000076,2.910000038,2.579999924,2.260000038,19.5,1.729999924,1.610000038,1.539999962,124.0,95.0,73.0,36.0,7.0,3.0,14.0,43.0,59.0,79.0,96.0,124.0,7552.0,9150.0,13389.0,18874.0,24110.0,26973.0,25060.0,23191.0,19079.0,15563.0,11143.0,8215.0,1.230000019,1.539999962,1.929999924,2.279999924,2.470000076,2.389999962,21.0,1.770000076,1.469999981,1.269999981,1.160000038,1.130000019
