id,id_memoire,id_ech,Wilaya,Region,X,Y,Longitude,latitude,altitude,UD,LD,average profondeur,USDA Soil Taxonomy,pH,CE,CEC,A%,L%,S%,ALR(L),ALR(S),OM,AREA,PERIMETER,GEO2_7G_,GEO2_7G_ID,GLG,SNUM,FAOSOIL,DOMSOI,PHASE1,SQKM,SRTMGL1_band1,landcover,Band3,Band4,Band5,Band7,NDVI,wc2_1_30s_wind_12_Band_1,wc2_1_30s_wind_11_Band_1,wc2_1_30s_wind_10_Band_1,wc2_1_30s_wind_09_Band_1,wc2_1_30s_wind_08_Band_1,wc2_1_30s_wind_07_Band_1,wc2_1_30s_wind_06_Band_1,wc2_1_30s_wind_05_Band_1,wc2_1_30s_wind_04_Band_1,wc2_1_30s_wind_03_Band_1,wc2_1_30s_wind_02_Band_1,wc2_1_30s_wind_01_Band_1,wc2_1_30s_vapr_12_Band_1,wc2_1_30s_vapr_11_Band_1,wc2_1_30s_vapr_10_Band_1,wc2_1_30s_vapr_09_Band_1,wc2_1_30s_vapr_08_Band_1,wc2_1_30s_vapr_07_Band_1,wc2_1_30s_vapr_06_Band_1,wc2_1_30s_vapr_05_Band_1,wc2_1_30s_vapr_04_Band_1,wc2_1_30s_vapr_03_Band_1,wc2_1_30s_vapr_02_Band_1,wc2_1_30s_vapr_01_Band_1,wc2_1_30s_tmin_12_Band_1,wc2_1_30s_tmin_11_Band_1,wc2_1_30s_tmin_10_Band_1,wc2_1_30s_tmin_09_Band_1,wc2_1_30s_tmin_08_Band_1,wc2_1_30s_tmin_07_Band_1,wc2_1_30s_tmin_06_Band_1,wc2_1_30s_tmin_05_Band_1,wc2_1_30s_tmin_04_Band_1,wc2_1_30s_tmin_03_Band_1,wc2_1_30s_tmin_02_Band_1,wc2_1_30s_tmin_01_Band_1,wc2_1_30s_tmax_12_Band_1,wc2_1_30s_tmax_11_Band_1,wc2_1_30s_tmax_10_Band_1,wc2_1_30s_tmax_09_Band_1,wc2_1_30s_tmax_08_Band_1,wc2_1_30s_tmax_07_Band_1,wc2_1_30s_tmax_06_Band_1,wc2_1_30s_tmax_05_Band_1,wc2_1_30s_tmax_04_Band_1,wc2_1_30s_tmax_03_Band_1,wc2_1_30s_tmax_02_Band_1,wc2_1_30s_tmax_01_Band_1,wc2_1_30s_prec_12_Band_1,wc2_1_30s_prec_11_Band_1,wc2_1_30s_prec_10_Band_1,wc2_1_30s_prec_09_Band_1,wc2_1_30s_prec_08_Band_1,wc2_1_30s_prec_07_Band_1,wc2_1_30s_prec_06_Band_1,wc2_1_30s_prec_05_Band_1,wc2_1_30s_prec_04_Band_1,wc2_1_30s_prec_03_Band_1,wc2_1_30s_prec_02_Band_1,wc2_1_30s_prec_01_Band_1,wc2_1_30s_srad_12_Band_1,wc2_1_30s_srad_11_Band_1,wc2_1_30s_srad_10_Band_1,wc2_1_30s_srad_09_Band_1,wc2_1_30s_srad_08_Band_1,wc2_1_30s_srad_07_Band_1,wc2_1_30s_srad_06_Band_1,wc2_1_30s_srad_05_Band_1,wc2_1_30s_srad_04_Band_1,wc2_1_30s_srad_03_Band_1,wc2_1_30s_srad_02_Band_1,wc2_1_30s_srad_01_Band_1,wc2_1_30s_tavg_12_Band_1,wc2_1_30s_tavg_11_Band_1,wc2_1_30s_tavg_10_Band_1,wc2_1_30s_tavg_09_Band_1,wc2_1_30s_tavg_08_Band_1,wc2_1_30s_tavg_07_Band_1,wc2_1_30s_tavg_06_Band_1,wc2_1_30s_tavg_05_Band_1,wc2_1_30s_tavg_04_Band_1,wc2_1_30s_tavg_03_Band_1,wc2_1_30s_tavg_02_Band_1,wc2_1_30s_tavg_01_Band_1
1882,89,629,Skikda,El Hadaiek,"6,9",3 684 888 889,"6Â°54'00""E","36Â°50'56""N ",14,5,15,10,nan,6 183,nan,6 523,14 665,26 532,58 686,"0,257487625","0,602252146",175 096,"0,16179","4,02312",92,124,pCm,1401,La30-2bc,La,,4950,18,11,10758,10688,19477,12886,"0,291364164",3 599 999 905,3 299 999 952,3 099 999 905,3 200 000 048,3 200 000 048,3 299 999 952,"3,5","3,5","3,5","3,5","3,5","3,5",1 059 999 943,125 999 999,1 610 000 014,1 940 000 057,2 150 000 095,2 039 999 962,1 769 999 981,150 999 999,1 210 000 038,1 080 000 043,1,"0,99000001",8 399 999 619,1 119 999 981,1 480 000 019,1 810 000 038,1 989 999 962,19,1 639 999 962,1 310 000 038,1 019 999 981,8 399 999 619,7 400 000 095,7 300 000 191,1 689 999 962,2 039 999 962,2 460 000 038,28,3 010 000 038,"29,5",2 629 999 924,23,20,1 779 999 924,1 660 000 038,1 589 999 962,117,90,71,34,7,3,14,40,58,76,90,114,7597,9148,13396,18886,24135,27000,25133,23203,19023,15555,11169,8213,1 260 000 038,1 580 000 019,1 970 000 076,2 310 000 038,25,2 429 999 924,2 129 999 924,18,1 510 000 038,1 310 000 038,12,1 160 000 038
1883,89,629,Skikda,El Hadaiek,"6,9",3 684 888 889,"6Â°54'00""E","36Â°50'56""N ",14,15,30,"22,5",nan,5 998,nan,6 658,15 022,32 036,53 746,"0,328910238","0,553618101",155 144,"0,16179","4,02312",92,124,pCm,1401,La30-2bc,La,,4950,18,11,10758,10688,19477,12886,"0,291364164",3 599 999 905,3 299 999 952,3 099 999 905,3 200 000 048,3 200 000 048,3 299 999 952,"3,5","3,5","3,5","3,5","3,5","3,5",1 059 999 943,125 999 999,1 610 000 014,1 940 000 057,2 150 000 095,2 039 999 962,1 769 999 981,150 999 999,1 210 000 038,1 080 000 043,1,"0,99000001",8 399 999 619,1 119 999 981,1 480 000 019,1 810 000 038,1 989 999 962,19,1 639 999 962,1 310 000 038,1 019 999 981,8 399 999 619,7 400 000 095,7 300 000 191,1 689 999 962,2 039 999 962,2 460 000 038,28,3 010 000 038,"29,5",2 629 999 924,23,20,1 779 999 924,1 660 000 038,1 589 999 962,117,90,71,34,7,3,14,40,58,76,90,114,7597,9148,13396,18886,24135,27000,25133,23203,19023,15555,11169,8213,1 260 000 038,1 580 000 019,1 970 000 076,2 310 000 038,25,2 429 999 924,2 129 999 924,18,1 510 000 038,1 310 000 038,12,1 160 000 038
1884,89,629,Skikda,El Hadaiek,"6,9",3 684 888 889,"6Â°54'00""E","36Â°50'56""N ",14,30,60,45,nan,5 579,nan,6 941,15 775,37 014,49 922,"0,370396377","0,500322333",12 298,"0,16179","4,02312",92,124,pCm,1401,La30-2bc,La,,4950,18,11,10758,10688,19477,12886,"0,291364164",3 599 999 905,3 299 999 952,3 099 999 905,3 200 000 048,3 200 000 048,3 299 999 952,"3,5","3,5","3,5","3,5","3,5","3,5",1 059 999 943,125 999 999,1 610 000 014,1 940 000 057,2 150 000 095,2 039 999 962,1 769 999 981,150 999 999,1 210 000 038,1 080 000 043,1,"0,99000001",8 399 999 619,1 119 999 981,1 480 000 019,1 810 000 038,1 989 999 962,19,1 639 999 962,1 310 000 038,1 019 999 981,8 399 999 619,7 400 000 095,7 300 000 191,1 689 999 962,2 039 999 962,2 460 000 038,28,3 010 000 038,"29,5",2 629 999 924,23,20,1 779 999 924,1 660 000 038,1 589 999 962,117,90,71,34,7,3,14,40,58,76,90,114,7597,9148,13396,18886,24135,27000,25133,23203,19023,15555,11169,8213,1 260 000 038,1 580 000 019,1 970 000 076,2 310 000 038,25,2 429 999 924,2 129 999 924,18,1 510 000 038,1 310 000 038,12,1 160 000 038
1885,89,629,Skikda,El Hadaiek,"6,9",3 684 888 889,"6Â°54'00""E","36Â°50'56""N ",14,60,100,80,nan,5 352,nan,7 368,16 915,29 071,45 194,"0,235187712","0,426808522",139 664,"0,16179","4,02312",92,124,pCm,1401,La30-2bc,La,,4950,18,11,10758,10688,19477,12886,"0,291364164",3 599 999 905,3 299 999 952,3 099 999 905,3 200 000 048,3 200 000 048,3 299 999 952,"3,5","3,5","3,5","3,5","3,5","3,5",1 059 999 943,125 999 999,1 610 000 014,1 940 000 057,2 150 000 095,2 039 999 962,1 769 999 981,150 999 999,1 210 000 038,1 080 000 043,1,"0,99000001",8 399 999 619,1 119 999 981,1 480 000 019,1 810 000 038,1 989 999 962,19,1 639 999 962,1 310 000 038,1 019 999 981,8 399 999 619,7 400 000 095,7 300 000 191,1 689 999 962,2 039 999 962,2 460 000 038,28,3 010 000 038,"29,5",2 629 999 924,23,20,1 779 999 924,1 660 000 038,1 589 999 962,117,90,71,34,7,3,14,40,58,76,90,114,7597,9148,13396,18886,24135,27000,25133,23203,19023,15555,11169,8213,1 260 000 038,1 580 000 019,1 970 000 076,2 310 000 038,25,2 429 999 924,2 129 999 924,18,1 510 000 038,1 310 000 038,12,1 160 000 038
1886,89,629,Skikda,El Hadaiek,"6,9",3 684 888 889,"6Â°54'00""E","36Â°50'56""N ",14,100,200,150,nan,5 787,nan,8 898,20 946,41 611,34 075,"0,298106846","0,211334558",130 376,"0,16179","4,02312",92,124,pCm,1401,La30-2bc,La,,4950,18,11,10758,10688,19477,12886,"0,291364164",3 599 999 905,3 299 999 952,3 099 999 905,3 200 000 048,3 200 000 048,3 299 999 952,"3,5","3,5","3,5","3,5","3,5","3,5",1 059 999 943,125 999 999,1 610 000 014,1 940 000 057,2 150 000 095,2 039 999 962,1 769 999 981,150 999 999,1 210 000 038,1 080 000 043,1,"0,99000001",8 399 999 619,1 119 999 981,1 480 000 019,1 810 000 038,1 989 999 962,19,1 639 999 962,1 310 000 038,1 019 999 981,8 399 999 619,7 400 000 095,7 300 000 191,1 689 999 962,2 039 999 962,2 460 000 038,28,3 010 000 038,"29,5",2 629 999 924,23,20,1 779 999 924,1 660 000 038,1 589 999 962,117,90,71,34,7,3,14,40,58,76,90,114,7597,9148,13396,18886,24135,27000,25133,23203,19023,15555,11169,8213,1 260 000 038,1 580 000 019,1 970 000 076,2 310 000 038,25,2 429 999 924,2 129 999 924,18,1 510 000 038,1 310 000 038,12,1 160 000 038
1887,89,630,Skikda,El Hadaiek,"6,9",3 684 666 667,"6Â°54'00""E","36Â°50'48""N ",17,0,5,"2,5",nan,5 794,nan,6 285,14 045,38 565,47 388 999 999 999 900,"0,438671283","0,528155492",268 836,"0,16179","4,02312",92,124,pCm,1401,La30-2bc,La,,4950,18,7,10175,10118,17973,12451,"0,279626927",3 599 999 905,3 299 999 952,3 099 999 905,3 200 000 048,3 200 000 048,3 299 999 952,"3,5","3,5","3,5","3,5","3,5","3,5",1 059 999 943,125 999 999,1 610 000 014,1 940 000 057,2 150 000 095,2 039 999 962,1 769 999 981,150 999 999,1 210 000 038,1 080 000 043,1,"0,99000001",8 399 999 619,1 119 999 981,1 480 000 019,1 810 000 038,1 989 999 962,19,1 639 999 962,1 310 000 038,1 019 999 981,8 399 999 619,7 400 000 095,7 300 000 191,1 689 999 962,2 039 999 962,2 460 000 038,28,3 010 000 038,"29,5",2 629 999 924,23,20,1 779 999 924,1 660 000 038,1 589 999 962,117,90,71,34,7,3,14,40,58,76,90,114,7597,9148,13396,18886,24135,27000,25133,23203,19023,15555,11169,8213,1 260 000 038,1 580 000 019,1 970 000 076,2 310 000 038,25,2 429 999 924,2 129 999 924,18,1 510 000 038,1 310 000 038,12,1 160 000 038
1888,89,630,Skikda,El Hadaiek,"6,9",3 684 666 667,"6Â°54'00""E","36Â°50'48""N ",17,5,15,10,nan,5 777,nan,6 242,13 931,38 882 000 000 000 000,47 186,"0,445765992","0,529830559",261 612,"0,16179","4,02312",92,124,pCm,1401,La30-2bc,La,,4950,18,7,10175,10118,17973,12451,"0,279626927",3 599 999 905,3 299 999 952,3 099 999 905,3 200 000 048,3 200 000 048,3 299 999 952,"3,5","3,5","3,5","3,5","3,5","3,5",1 059 999 943,125 999 999,1 610 000 014,1 940 000 057,2 150 000 095,2 039 999 962,1 769 999 981,150 999 999,1 210 000 038,1 080 000 043,1,"0,99000001",8 399 999 619,1 119 999 981,1 480 000 019,1 810 000 038,1 989 999 962,19,1 639 999 962,1 310 000 038,1 019 999 981,8 399 999 619,7 400 000 095,7 300 000 191,1 689 999 962,2 039 999 962,2 460 000 038,28,3 010 000 038,"29,5",2 629 999 924,23,20,1 779 999 924,1 660 000 038,1 589 999 962,117,90,71,34,7,3,14,40,58,76,90,114,7597,9148,13396,18886,24135,27000,25133,23203,19023,15555,11169,8213,1 260 000 038,1 580 000 019,1 970 000 076,2 310 000 038,25,2 429 999 924,2 129 999 924,18,1 510 000 038,1 310 000 038,12,1 160 000 038
1889,89,630,Skikda,El Hadaiek,"6,9",3 684 666 667,"6Â°54'00""E","36Â°50'48""N ",17,15,30,"22,5",nan,5 703,nan,6 055,13 438,40 238,46 327,"0,476301426","0,537499218",22 962,"0,16179","4,02312",92,124,pCm,1401,La30-2bc,La,,4950,18,7,10175,10118,17973,12451,"0,279626927",3 599 999 905,3 299 999 952,3 099 999 905,3 200 000 048,3 200 000 048,3 299 999 952,"3,5","3,5","3,5","3,5","3,5","3,5",1 059 999 943,125 999 999,1 610 000 014,1 940 000 057,2 150 000 095,2 039 999 962,1 769 999 981,150 999 999,1 210 000 038,1 080 000 043,1,"0,99000001",8 399 999 619,1 119 999 981,1 480 000 019,1 810 000 038,1 989 999 962,19,1 639 999 962,1 310 000 038,1 019 999 981,8 399 999 619,7 400 000 095,7 300 000 191,1 689 999 962,2 039 999 962,2 460 000 038,28,3 010 000 038,"29,5",2 629 999 924,23,20,1 779 999 924,1 660 000 038,1 589 999 962,117,90,71,34,7,3,14,40,58,76,90,114,7597,9148,13396,18886,24135,27000,25133,23203,19023,15555,11169,8213,1 260 000 038,1 580 000 019,1 970 000 076,2 310 000 038,25,2 429 999 924,2 129 999 924,18,1 510 000 038,1 310 000 038,12,1 160 000 038
1890,89,630,Skikda,El Hadaiek,"6,9",3 684 666 667,"6Â°54'00""E","36Â°50'48""N ",17,30,60,45,nan,5 762,nan,5 813,12 797,38 891 000 000 000 000,48 322,"0,482740601","0,577036392",166 152,"0,16179","4,02312",92,124,pCm,1401,La30-2bc,La,,4950,18,7,10175,10118,17973,12451,"0,279626927",3 599 999 905,3 299 999 952,3 099 999 905,3 200 000 048,3 200 000 048,3 299 999 952,"3,5","3,5","3,5","3,5","3,5","3,5",1 059 999 943,125 999 999,1 610 000 014,1 940 000 057,2 150 000 095,2 039 999 962,1 769 999 981,150 999 999,1 210 000 038,1 080 000 043,1,"0,99000001",8 399 999 619,1 119 999 981,1 480 000 019,1 810 000 038,1 989 999 962,19,1 639 999 962,1 310 000 038,1 019 999 981,8 399 999 619,7 400 000 095,7 300 000 191,1 689 999 962,2 039 999 962,2 460 000 038,28,3 010 000 038,"29,5",2 629 999 924,23,20,1 779 999 924,1 660 000 038,1 589 999 962,117,90,71,34,7,3,14,40,58,76,90,114,7597,9148,13396,18886,24135,27000,25133,23203,19023,15555,11169,8213,1 260 000 038,1 580 000 019,1 970 000 076,2 310 000 038,25,2 429 999 924,2 129 999 924,18,1 510 000 038,1 310 000 038,12,1 160 000 038
1891,89,630,Skikda,El Hadaiek,"6,9",3 684 666 667,"6Â°54'00""E","36Â°50'48""N ",17,60,100,80,nan,6 333,nan,"7,57",17 434,30 933 999 999 999 900,51 641,"0,24903879","0,471597353",146 028,"0,16179","4,02312",92,124,pCm,1401,La30-2bc,La,,4950,18,7,10175,10118,17973,12451,"0,279626927",3 599 999 905,3 299 999 952,3 099 999 905,3 200 000 048,3 200 000 048,3 299 999 952,"3,5","3,5","3,5","3,5","3,5","3,5",1 059 999 943,125 999 999,1 610 000 014,1 940 000 057,2 150 000 095,2 039 999 962,1 769 999 981,150 999 999,1 210 000 038,1 080 000 043,1,"0,99000001",8 399 999 619,1 119 999 981,1 480 000 019,1 810 000 038,1 989 999 962,19,1 639 999 962,1 310 000 038,1 019 999 981,8 399 999 619,7 400 000 095,7 300 000 191,1 689 999 962,2 039 999 962,2 460 000 038,28,3 010 000 038,"29,5",2 629 999 924,23,20,1 779 999 924,1 660 000 038,1 589 999 962,117,90,71,34,7,3,14,40,58,76,90,114,7597,9148,13396,18886,24135,27000,25133,23203,19023,15555,11169,8213,1 260 000 038,1 580 000 019,1 970 000 076,2 310 000 038,25,2 429 999 924,2 129 999 924,18,1 510 000 038,1 310 000 038,12,1 160 000 038
1892,89,630,Skikda,El Hadaiek,"6,9",3 684 666 667,"6Â°54'00""E","36Â°50'48""N ",17,100,200,150,nan,6 441,nan,14 087,34 645,42 989 999 999 999 900,22 375,"0,093726754","-0,189877647",1 892,"0,16179","4,02312",92,124,pCm,1401,La30-2bc,La,,4950,18,7,10175,10118,17973,12451,"0,279626927",3 599 999 905,3 299 999 952,3 099 999 905,3 200 000 048,3 200 000 048,3 299 999 952,"3,5","3,5","3,5","3,5","3,5","3,5",1 059 999 943,125 999 999,1 610 000 014,1 940 000 057,2 150 000 095,2 039 999 962,1 769 999 981,150 999 999,1 210 000 038,1 080 000 043,1,"0,99000001",8 399 999 619,1 119 999 981,1 480 000 019,1 810 000 038,1 989 999 962,19,1 639 999 962,1 310 000 038,1 019 999 981,8 399 999 619,7 400 000 095,7 300 000 191,1 689 999 962,2 039 999 962,2 460 000 038,28,3 010 000 038,"29,5",2 629 999 924,23,20,1 779 999 924,1 660 000 038,1 589 999 962,117,90,71,34,7,3,14,40,58,76,90,114,7597,9148,13396,18886,24135,27000,25133,23203,19023,15555,11169,8213,1 260 000 038,1 580 000 019,1 970 000 076,2 310 000 038,25,2 429 999 924,2 129 999 924,18,1 510 000 038,1 310 000 038,12,1 160 000 038
1893,89,631,Skikda,El Hadaiek,6 903 888 889,3 684 722 222,"6Â°54'14""E","36Â°50'50""N ",17,0,5,"2,5",nan,6 362,nan,9 667,22 956,58 289,18 755,"0,404690199","-0,087779337",332 476,"0,16179","4,02312",92,124,pCm,1401,La30-2bc,La,,4950,18,7,12236,13093,19069,14335,"0,18580934",3 599 999 905,3 299 999 952,3 099 999 905,3 200 000 048,3 200 000 048,3 400 000 095,3 599 999 905,"3,5","3,5",3 599 999 905,3 599 999 905,"3,5",1 049 999 952,"1,25",1 570 000 052,1 929 999 948,2 130 000 114,2 019 999 981,"1,75",149 000 001,1 200 000 048,1 049 999 952,"0,970000029","0,980000019",8 199 999 809,11,1 469 999 981,18,1 979 999 924,1 889 999 962,1 620 000 076,1 289 999 962,10,8 199 999 809,7 300 000 191,7 199 999 809,1 670 000 076,2 020 000 076,2 439 999 962,2 789 999 962,30,"29,5",2 620 000 076,2 289 999 962,1 989 999 962,1 770 000 076,1 639 999 962,1 569 999 981,118,91,71,34,7,3,14,41,59,76,92,117,7580,9152,13428,18923,24127,26989,25068,23194,19023,15591,11147,8218,"12,5",1 560 000 038,"19,5",23,2 489 999 962,2 420 000 076,2 120 000 076,1 789 999 962,1 489 999 962,1 289 999 962,1 180 000 019,1 139 999 962
1894,89,631,Skikda,El Hadaiek,6 903 888 889,3 684 722 222,"6Â°54'14""E","36Â°50'50""N ",17,5,15,10,nan,6 449,nan,9 525,22 582,57 897 000 000 000 000,19 520 999 999 999 900,"0,408893465","-0,063260534",319 404,"0,16179","4,02312",92,124,pCm,1401,La30-2bc,La,,4950,18,7,12236,13093,19069,14335,"0,18580934",3 599 999 905,3 299 999 952,3 099 999 905,3 200 000 048,3 200 000 048,3 400 000 095,3 599 999 905,"3,5","3,5",3 599 999 905,3 599 999 905,"3,5",1 049 999 952,"1,25",1 570 000 052,1 929 999 948,2 130 000 114,2 019 999 981,"1,75",149 000 001,1 200 000 048,1 049 999 952,"0,970000029","0,980000019",8 199 999 809,11,1 469 999 981,18,1 979 999 924,1 889 999 962,1 620 000 076,1 289 999 962,10,8 199 999 809,7 300 000 191,7 199 999 809,1 670 000 076,2 020 000 076,2 439 999 962,2 789 999 962,30,"29,5",2 620 000 076,2 289 999 962,1 989 999 962,1 770 000 076,1 639 999 962,1 569 999 981,118,91,71,34,7,3,14,41,59,76,92,117,7580,9152,13428,18923,24127,26989,25068,23194,19023,15591,11147,8218,"12,5",1 560 000 038,"19,5",23,2 489 999 962,2 420 000 076,2 120 000 076,1 789 999 962,1 489 999 962,1 289 999 962,1 180 000 019,1 139 999 962
1895,89,631,Skikda,El Hadaiek,6 903 888 889,3 684 722 222,"6Â°54'14""E","36Â°50'50""N ",17,15,30,"22,5",nan,"6,77",nan,8 918,20 988,56 047,22 964,"0,426581109","0,039076276",267 288,"0,16179","4,02312",92,124,pCm,1401,La30-2bc,La,,4950,18,7,12236,13093,19069,14335,"0,18580934",3 599 999 905,3 299 999 952,3 099 999 905,3 200 000 048,3 200 000 048,3 400 000 095,3 599 999 905,"3,5","3,5",3 599 999 905,3 599 999 905,"3,5",1 049 999 952,"1,25",1 570 000 052,1 929 999 948,2 130 000 114,2 019 999 981,"1,75",149 000 001,1 200 000 048,1 049 999 952,"0,970000029","0,980000019",8 199 999 809,11,1 469 999 981,18,1 979 999 924,1 889 999 962,1 620 000 076,1 289 999 962,10,8 199 999 809,7 300 000 191,7 199 999 809,1 670 000 076,2 020 000 076,2 439 999 962,2 789 999 962,30,"29,5",2 620 000 076,2 289 999 962,1 989 999 962,1 770 000 076,1 639 999 962,1 569 999 981,118,91,71,34,7,3,14,41,59,76,92,117,7580,9152,13428,18923,24127,26989,25068,23194,19023,15591,11147,8218,"12,5",1 560 000 038,"19,5",23,2 489 999 962,2 420 000 076,2 120 000 076,1 789 999 962,1 489 999 962,1 289 999 962,1 180 000 019,1 139 999 962
